Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,None,None,0.7510,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_33_0.wav
0,3.0,None,None,0.7426,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_363_0.wav
0,3.0,None,None,0.8883,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_367_5.wav
0,3.0,None,None,0.9446,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_388_5.wav
0,3.0,None,None,0.9830,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_405_0.wav
0,3.0,None,None,0.7375,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_415_5.wav
0,3.0,None,None,0.9854,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_424_5.wav
0,3.0,None,None,0.6765,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_433_5.wav
0,3.0,None,None,0.7461,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_447_0.wav
0,3.0,None,None,0.5650,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_453_0.wav
0,3.0,None,None,0.8115,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_504_0.wav
0,3.0,None,None,0.9121,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_508_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6101,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_51_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7439,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_52_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6145,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_559_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6302,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_561_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7850,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_562_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6474,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_564_0.wav
0,3.0,Wind,Wind,0.7313,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_565_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5930,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_567_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6692,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_570_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7376,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_574_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5107,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_576_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6140,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_577_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8036,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_579_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8362,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_585_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8517,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_586_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6897,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_588_0.wav
0,3.0,None,None,0.9047,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_69_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6777,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_72_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6403,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_73_5.wav
0,3.0,None,None,0.9963,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_87_0.wav
0,3.0,None,None,0.9087,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_88_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6933,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_90_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6931,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_140000_91_5.wav
0,3.0,None,None,0.8910,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_129_0.wav
0,3.0,None,None,0.5543,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_130_5.wav
0,3.0,None,None,0.8037,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_148_5.wav
0,3.0,None,None,0.8033,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_160_5.wav
0,3.0,None,None,0.8487,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_192_0.wav
0,3.0,None,None,0.6234,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_202_5.wav
0,3.0,None,None,0.8790,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_220_5.wav
0,3.0,None,None,0.6616,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_232_5.wav
0,3.0,Wind,Wind,0.5277,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_232_5.wav
0,3.0,None,None,0.9716,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_244_5.wav
0,3.0,None,None,0.6216,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_259_5.wav
0,3.0,None,None,0.9536,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_274_5.wav
0,3.0,None,None,0.6963,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_276_0.wav
0,3.0,None,None,0.8239,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_279_0.wav
0,3.0,None,None,0.9254,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_285_0.wav
0,3.0,None,None,0.6375,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_289_5.wav
0,3.0,None,None,0.9718,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_34_5.wav
0,3.0,None,None,0.9381,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_355_5.wav
0,3.0,None,None,0.9231,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_357_0.wav
0,3.0,None,None,0.9822,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_358_5.wav
0,3.0,None,None,0.9814,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_360_0.wav
0,3.0,None,None,0.9156,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_3_0.wav
0,3.0,None,None,0.9027,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_40_5.wav
0,3.0,None,None,0.6582,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_414_0.wav
0,3.0,None,None,0.7610,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_417_0.wav
0,3.0,None,None,0.9873,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_150000_418_5.wav
0,3.0,None,None,0.9430,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_160000_502_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5062,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_160000_513_0.wav
0,3.0,None,None,0.8687,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_160000_547_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5416,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_160000_552_0.wav
0,3.0,None,None,0.9755,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_160000_556_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7384,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_160000_576_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6880,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_160000_577_5.wav
0,3.0,None,None,0.9495,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_160000_579_0.wav
0,3.0,None,None,0.9780,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_160000_585_0.wav
0,3.0,None,None,0.6037,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_160000_592_5.wav
0,3.0,None,None,0.5295,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_103_5.wav
0,3.0,None,None,0.6907,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_111_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6996,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_118_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6546,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_120_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5581,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_133_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7317,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_138_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6863,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_139_5.wav
0,3.0,None,None,0.7503,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_144_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7012,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_145_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6212,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_147_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5978,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_148_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8089,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_150_0.wav
0,3.0,None,None,0.5014,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_160_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7754,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_165_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7072,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_166_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5849,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_168_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7530,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_16_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8388,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_187_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6624,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_18_0.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.9649,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_196_5.wav
0,3.0,None,None,0.9290,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_202_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5821,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_205_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6166,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_207_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8042,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_208_5.wav
0,3.0,None,None,0.8130,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_210_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8243,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_213_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8218,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_214_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5821,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_216_0.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.8375,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_219_0.wav
0,3.0,None,None,0.9067,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_228_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5998,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_22_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6303,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_232_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7385,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_234_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8696,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_235_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6874,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_246_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5929,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_24_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5759,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_262_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8030,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_264_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8955,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_265_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8928,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_271_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6963,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_273_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8350,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_274_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8423,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_277_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7034,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_288_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8129,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_291_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7632,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_297_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6138,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_297_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8652,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_298_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6038,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_300_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.9285,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_306_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.9047,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_307_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8090,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_309_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8436,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_310_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8938,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_313_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.9104,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_315_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8775,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_316_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5259,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_318_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5253,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_319_5.wav
0,3.0,Certhia familiaris,Eurasian Treecreeper,0.8479,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_31_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.9062,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_324_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8703,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_328_5.wav
0,3.0,None,None,0.8734,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_334_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7738,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_337_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6985,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_339_0.wav
0,3.0,Certhia familiaris,Eurasian Treecreeper,0.6752,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_33_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.9111,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_340_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.9198,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_348_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8197,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_349_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6109,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_34_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6508,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_351_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7368,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_352_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8806,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_361_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5558,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_363_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5360,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_364_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5617,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_366_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7992,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_381_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7522,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_382_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7317,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_384_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6722,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_402_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6754,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_411_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8012,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_412_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7808,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_414_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.9051,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_418_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6369,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_420_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8341,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_426_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7710,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_427_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6670,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_427_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.7803,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_429_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6275,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_43_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.9308,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_442_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8133,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_444_0.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.6267,E:/Giacomo/Tovanella/PROVA/valid\Fringilla coelebs_Common Chaffinch\20190621_170000_445_5.wav
